Year,metro_name,code,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,FMR Percentile,statename,statecode,smallarea_status
2018,"Carroll County, IN HUD Metro FMR Area",METRO29200N18015,521,524,697,979,982,40,Indiana,IN,0
2018,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",METRO17140M17140,556,643,845,1178,1370,40,Indiana,IN,0
2018,"Columbus, IN MSA",METRO18020M18020,628,707,843,1075,1152,40,Indiana,IN,0
2018,"Elkhart-Goshen, IN MSA",METRO21140M21140,498,597,781,979,1098,40,Indiana,IN,0
2018,"Evansville, IN-KY MSA",METRO21780M21780,555,595,769,968,1047,40,Indiana,IN,0
2018,"Fort Wayne, IN MSA",METRO23060M23060,503,590,752,967,1073,40,Indiana,IN,0
2018,"Gary, IN HUD Metro FMR Area",METRO16980MM2960,578,741,906,1154,1248,40,Indiana,IN,1
2018,"Indianapolis, IN HUD Metro FMR Area",METRO26900M26900,599,696,852,1140,1296,40,Indiana,IN,0
2018,"Jasper County, IN HUD Metro FMR Area",METRO16980N18073,611,617,812,1018,1430,40,Indiana,IN,0
2018,"Kokomo, IN MSA",METRO29020M29020,494,532,697,959,987,40,Indiana,IN,0
2018,"Lafayette-West Lafayette, IN HUD Metro FMR Area",METRO29200M29140,612,690,824,1117,1423,40,Indiana,IN,0
2018,"Louisville, KY-IN HUD Metro FMR Area",METRO31140M31140,578,656,821,1119,1259,40,Indiana,IN,0
2018,"Michigan City-La Porte, IN MSA",METRO33140M33140,484,572,758,951,1032,40,Indiana,IN,0
2018,"Muncie, IN MSA",METRO34620M34620,531,552,728,942,1150,40,Indiana,IN,0
2018,"Owen County, IN HUD Metro FMR Area",METRO14020N18119,520,580,726,966,1279,40,Indiana,IN,0
2018,"Putnam County, IN HUD Metro FMR Area",METRO26900N18133,535,539,697,979,999,40,Indiana,IN,0
2018,"Scott County, IN HUD Metro FMR Area",METRO31140N18143,551,588,782,1047,1260,40,Indiana,IN,0
2018,"South Bend-Mishawaka, IN HUD Metro FMR Area",METRO43780M43780,547,689,858,1100,1169,40,Indiana,IN,0
2018,"Sullivan County, IN HUD Metro FMR Area",METRO45460N18153,493,586,773,969,1053,40,Indiana,IN,0
2018,"Terre Haute, IN HUD Metro FMR Area",METRO45460M45460,491,607,769,1011,1047,40,Indiana,IN,0
2018,"Union County, IN HUD Metro FMR Area",METRO17140N18161,460,593,699,876,1014,40,Indiana,IN,0
2018,"Washington County, IN HUD Metro FMR Area",METRO31140N18175,491,556,697,948,1136,40,Indiana,IN,0
2018,"Ames, IA MSA",METRO11180M11180,607,735,887,1209,1495,40,Iowa,IA,0
2018,"Benton County, IA HUD Metro FMR Area",METRO16300N19011,513,517,650,840,902,40,Iowa,IA,0
2018,"Bremer County, IA HUD Metro FMR Area",METRO47940N19017,439,525,672,907,1077,40,Iowa,IA,0
2018,"Cedar Rapids, IA HUD Metro FMR Area",METRO16300M16300,494,582,774,1095,1207,40,Iowa,IA,0
2018,"Davenport-Moline-Rock Island, IA-IL MSA",METRO19340M19340,515,607,778,1013,1137,40,Iowa,IA,0
2018,"Des Moines-West Des Moines, IA MSA",METRO19780M19780,597,708,875,1181,1304,40,Iowa,IA,0
2018,"Dubuque, IA MSA",METRO20220M20220,500,586,780,1032,1204,40,Iowa,IA,0
2018,"Iowa City, IA HUD Metro FMR Area",METRO26980MM3500,625,723,956,1391,1684,40,Iowa,IA,0
2018,"Jones County, IA HUD Metro FMR Area",METRO16300N19105,417,491,653,852,1005,40,Iowa,IA,0
2018,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",METRO36540M36540,606,744,927,1248,1377,40,Iowa,IA,0
2018,"Plymouth County, IA HUD Metro FMR Area",METRO43580N19149,431,521,675,848,919,40,Iowa,IA,0
2018,"Sioux City, IA-NE-SD HUD Metro FMR Area",METRO43580M43580,514,606,806,1011,1098,40,Iowa,IA,0
2018,"Washington County, IA HUD Metro FMR Area",METRO26980N19183,515,584,777,974,1243,40,Iowa,IA,0
2018,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",METRO47940M47940,491,603,765,988,1218,40,Iowa,IA,0
2018,"Kansas City, MO-KS HUD Metro FMR Area",METRO28140M28140,568,713,869,1181,1340,40,Kansas,KS,0
2018,"Kingman County, KS HUD Metro FMR Area",METRO48620N20095,445,524,697,935,1118,40,Kansas,KS,0
2018,"Lawrence, KS MSA",METRO29940M29940,577,640,843,1226,1485,40,Kansas,KS,0
2018,"Manhattan, KS MSA",METRO31740M31740,762,767,1014,1463,1779,40,Kansas,KS,0
2018,"St. Joseph, MO-KS MSA",METRO41140M41140,519,576,739,953,1105,40,Kansas,KS,0
2018,"Sumner County, KS HUD Metro FMR Area",METRO48620N20191,454,544,712,893,1139,40,Kansas,KS,0
2018,"Topeka, KS MSA",METRO45820M45820,507,594,786,1045,1257,40,Kansas,KS,0
2018,"Wichita, KS HUD Metro FMR Area",METRO48620M48620,515,609,807,1103,1302,40,Kansas,KS,0
2018,"Allen County, KY HUD Metro FMR Area",METRO14540N21003,502,529,666,898,1106,40,Kentucky,KY,0
2018,"Bowling Green, KY HUD Metro FMR Area",METRO14540M14540,581,612,777,1054,1327,40,Kentucky,KY,0
2018,"Butler County, KY HUD Metro FMR Area",METRO14540N21031,467,479,620,857,981,40,Kentucky,KY,0
2018,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",METRO17140M17140,556,643,845,1178,1370,40,Kentucky,KY,0
2018,"Clarksville, TN-KY MSA",METRO17300M17300,544,660,838,1169,1314,40,Kentucky,KY,0
2018,"Elizabethtown, KY HUD Metro FMR Area",METRO21060M21060,531,563,749,1089,1319,40,Kentucky,KY,0
2018,"Evansville, IN-KY MSA",METRO21780M21780,555,595,769,968,1047,40,Kentucky,KY,0
2018,"Grant County, KY HUD Metro FMR Area",METRO17140MM3020,514,587,781,1136,1259,40,Kentucky,KY,0
2018,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",METRO26580M26580,469,575,696,937,1134,40,Kentucky,KY,0
2018,"Lexington-Fayette, KY MSA",METRO30460M30460,568,639,820,1159,1444,40,Kentucky,KY,0
2018,"Louisville, KY-IN HUD Metro FMR Area",METRO31140M31140,578,656,821,1119,1259,40,Kentucky,KY,0
2018,"Meade County, KY HUD Metro FMR Area",METRO21060N21163,492,551,724,1053,1275,40,Kentucky,KY,0
2018,"Owensboro, KY MSA",METRO36980M36980,534,537,713,902,1112,40,Kentucky,KY,0
2018,"Shelby County, KY HUD Metro FMR Area",METRO31140N21211,564,601,800,1129,1366,40,Kentucky,KY,0
2018,"Acadia Parish, LA HUD Metro FMR Area",METRO29180N22001,480,511,680,931,1023,40,Louisiana,LA,0
2018,"Alexandria, LA MSA",METRO10780M10780,536,600,750,991,1161,40,Louisiana,LA,0
2018,"Baton Rouge, LA HUD Metro FMR Area",METRO12940M12940,647,789,906,1155,1459,40,Louisiana,LA,0
2018,"Hammond, LA MSA",METRO25220M25220,631,635,831,1042,1132,40,Louisiana,LA,0
2018,"Houma-Thibodaux, LA MSA",METRO26380M26380,646,650,824,1156,1406,40,Louisiana,LA,0
2018,"Iberia Parish, LA HUD Metro FMR Area",METRO29180N22045,580,584,759,952,1047,40,Louisiana,LA,0
2018,"Iberville Parish, LA HUD Metro FMR Area",METRO12940N22047,510,580,708,888,964,40,Louisiana,LA,0
2018,"Lafayette, LA HUD Metro FMR Area",METRO29180M29180,618,751,865,1127,1259,40,Louisiana,LA,0
2018,"Lake Charles, LA MSA",METRO29340M29340,514,638,791,1017,1158,40,Louisiana,LA,0
2018,"Monroe, LA MSA",METRO33740M33740,563,566,728,926,1004,40,Louisiana,LA,0
2018,"New Orleans-Metairie, LA HUD Metro FMR Area",METRO35380M35380,708,827,996,1277,1477,40,Louisiana,LA,0
2018,"Shreveport-Bossier City, LA HUD Metro FMR Area",METRO43340M43340,570,710,820,1040,1175,40,Louisiana,LA,0
2018,"St. James Parish, LA HUD Metro FMR Area",METRO35380N22093,484,592,680,982,1198,40,Louisiana,LA,0
2018,"Vermilion Parish, LA HUD Metro FMR Area",METRO29180N22113,484,592,680,984,987,40,Louisiana,LA,0
2018,"Webster Parish, LA HUD Metro FMR Area",METRO43340N22119,477,592,680,931,973,40,Louisiana,LA,0
2018,"Bangor, ME HUD Metro FMR Area",METRO12620MM0730,666,740,938,1176,1589,40,Maine,ME,0
2018,"Cumberland County, ME (part) HUD Metro FMR Area",METRO38860N23005,713,755,983,1336,1341,40,Maine,ME,0
2018,"Lewiston-Auburn, ME MSA",METRO30340M30340,608,668,847,1077,1328,40,Maine,ME,0
2018,"Penobscot County, ME (part) HUD Metro FMR Area",METRO12620N23019,630,634,825,1034,1124,40,Maine,ME,0
2018,"Portland, ME HUD Metro FMR Area",METRO38860MM6400,962,1054,1348,1805,2094,40,Maine,ME,0
2018,"Sagadahoc County, ME HUD Metro FMR Area",METRO38860N23023,657,789,906,1219,1243,40,Maine,ME,0
2018,"York County, ME (part) HUD Metro FMR Area",METRO38860N23031,696,798,974,1267,1377,40,Maine,ME,0
2018,"York-Kittery-South Berwick, ME HUD Metro FMR Area",METRO38860MM6450,801,944,1256,1575,2212,40,Maine,ME,0
2018,"Baltimore-Columbia-Towson, MD MSA",METRO12580M12580,918,1125,1411,1815,2108,50,Maryland,MD,0
2018,"California-Lexington Park, MD MSA",METRO15680M15680,938,1126,1329,1792,2263,40,Maryland,MD,0
2018,"Cumberland, MD-WV MSA",METRO19060M19060,527,606,697,957,1228,40,Maryland,MD,0
2018,"Hagerstown, MD HUD Metro FMR Area",METRO25180MM3180,582,695,913,1261,1608,40,Maryland,MD,0
2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",METRO37980M37980,883,1047,1266,1587,1787,50,Maryland,MD,1
2018,"Salisbury, MD HUD Metro FMR Area",METRO41540M41540,662,782,1001,1300,1710,40,Maryland,MD,0
2018,"Somerset County, MD HUD Metro FMR Area",METRO41540N24039,505,664,763,1079,1083,40,Maryland,MD,0
2018,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",METRO47900M47900,1504,1561,1793,2353,2902,50,Maryland,MD,1
2018,"Worcester County, MD HUD Metro FMR Area",METRO41540N24047,670,761,1012,1305,1765,40,Maryland,MD,0
2018,"Barnstable Town, MA MSA",METRO12700M12700,956,1083,1441,1817,1984,40,Massachusetts,MA,0
2018,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,864,877,1021,1280,1489,40,Massachusetts,MA,0
2018,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",METRO14460MM1120,1253,1421,1740,2182,2370,40,Massachusetts,MA,0
2018,"Brockton, MA HUD Metro FMR Area",METRO14460MM1200,980,1064,1365,1726,1947,40,Massachusetts,MA,0
2018,"Eastern Worcester County, MA HUD Metro FMR Area",METRO49340MM1120,927,959,1276,1657,2057,40,Massachusetts,MA,0
2018,"Easton-Raynham, MA HUD Metro FMR Area",METRO39300MM1200,1044,1071,1425,2073,2135,40,Massachusetts,MA,0
2018,"Fitchburg-Leominster, MA HUD Metro FMR Area",METRO49340MM2600,783,822,1085,1360,1478,40,Massachusetts,MA,0
2018,"Lawrence, MA-NH HUD Metro FMR Area",METRO14460MM4160,815,929,1187,1488,1619,40,Massachusetts,MA,0
2018,"Lowell, MA HUD Metro FMR Area",METRO14460MM4560,955,1098,1392,1745,1896,40,Massachusetts,MA,0
2018,"New Bedford, MA HUD Metro FMR Area",METRO39300MM5400,723,761,906,1136,1234,40,Massachusetts,MA,0
2018,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,685,817,1000,1254,1409,40,Massachusetts,MA,0
2018,"Providence-Fall River, RI-MA HUD Metro FMR Area",METRO39300M39300,748,849,1014,1271,1508,40,Massachusetts,MA,0
2018,"Springfield, MA HUD Metro FMR Area",METRO44140M44140,739,884,1117,1400,1627,40,Massachusetts,MA,0
2018,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",METRO39300MM1120,827,928,1187,1489,1683,40,Massachusetts,MA,0
2018,"Western Worcester County, MA HUD Metro FMR Area",METRO49340N25027,670,730,922,1315,1437,40,Massachusetts,MA,0
2018,"Worcester, MA HUD Metro FMR Area",METRO49340M49340,850,942,1192,1494,1654,40,Massachusetts,MA,0
2018,"Ann Arbor, MI MSA",METRO11460M11460,875,905,1103,1485,1842,40,Michigan,MI,0
2018,"Barry County, MI HUD Metro FMR Area",METRO24340N26015,541,619,785,1142,1258,40,Michigan,MI,0
2018,"Battle Creek, MI MSA",METRO12980M12980,470,585,737,962,1025,40,Michigan,MI,0
2018,"Bay City, MI MSA",METRO13020M13020,481,567,754,987,1045,40,Michigan,MI,0
2018,"Cass County, MI HUD Metro FMR Area",METRO43780N26027,572,597,794,1025,1081,40,Michigan,MI,0
2018,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",METRO19820M19820,600,727,940,1238,1337,40,Michigan,MI,0
2018,"Flint, MI MSA",METRO22420M22420,497,586,779,1026,1078,40,Michigan,MI,0
2018,"Grand Rapids-Wyoming, MI HUD Metro FMR Area",METRO24340M24340,587,713,878,1225,1383,40,Michigan,MI,0
2018,"Holland-Grand Haven, MI HUD Metro FMR Area",METRO24340M26100,571,721,828,1182,1245,40,Michigan,MI,0
2018,"Jackson, MI MSA",METRO27100M27100,561,612,770,989,1061,40,Michigan,MI,0
2018,"Kalamazoo-Portage, MI MSA",METRO28020M28020,540,659,810,1106,1229,40,Michigan,MI,0
2018,"Lansing-East Lansing, MI MSA",METRO29620M29620,583,690,856,1143,1313,40,Michigan,MI,0
2018,"Livingston County, MI HUD Metro FMR Area",METRO19820MM0440,638,732,951,1329,1675,40,Michigan,MI,0
2018,"Midland, MI MSA",METRO33220M33220,505,600,791,1103,1312,40,Michigan,MI,0
2018,"Monroe, MI MSA",METRO33780M33780,644,648,862,1170,1174,40,Michigan,MI,0
2018,"Montcalm County, MI HUD Metro FMR Area",METRO24340N26117,512,583,743,1012,1194,40,Michigan,MI,0
2018,"Muskegon, MI MSA",METRO34740M34740,547,571,759,1033,1034,40,Michigan,MI,0
2018,"Niles-Benton Harbor, MI MSA",METRO35660M35660,503,567,754,955,1118,40,Michigan,MI,0
2018,"Saginaw, MI MSA",METRO40980M40980,469,578,736,964,1013,40,Michigan,MI,0
2018,"Duluth, MN-WI MSA",METRO20260M20260,592,662,848,1099,1364,40,Minnesota,MN,0
2018,"Fargo, ND-MN MSA",METRO22020M22020,521,643,810,1178,1411,40,Minnesota,MN,0
2018,"Fillmore County, MN HUD Metro FMR Area",METRO40340N27045,445,525,697,946,949,40,Minnesota,MN,0
2018,"Grand Forks, ND-MN MSA",METRO24220M24220,619,745,966,1383,1685,40,Minnesota,MN,0
2018,"La Crosse-Onalaska, WI-MN MSA",METRO29100M29100,506,596,793,1111,1397,40,Minnesota,MN,0
2018,"Le Sueur County, MN HUD Metro FMR Area",METRO33460N27079,484,571,758,1103,1252,40,Minnesota,MN,0
2018,"Mankato-North Mankato, MN MSA",METRO31860M31860,581,661,829,1137,1460,40,Minnesota,MN,0
2018,"Mille Lacs County, MN HUD Metro FMR Area",METRO33460N27095,549,674,860,1118,1419,40,Minnesota,MN,0
2018,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",METRO33460M33460,711,864,1089,1547,1812,40,Minnesota,MN,0
2018,"Rochester, MN HUD Metro FMR Area",METRO40340M40340,567,655,860,1146,1395,40,Minnesota,MN,0
2018,"Sibley County, MN HUD Metro FMR Area",METRO33460N27143,458,530,701,999,1039,40,Minnesota,MN,0
2018,"St. Cloud, MN MSA",METRO41060M41060,518,651,800,1121,1409,40,Minnesota,MN,0
2018,"Wabasha County, MN HUD Metro FMR Area",METRO40340N27157,455,571,714,1030,1247,40,Minnesota,MN,0
2018,"Benton County, MS HUD Metro FMR Area",METRO32820N28009,501,576,661,954,1041,40,Mississippi,MS,0
2018,"Gulfport-Biloxi, MS HUD Metro FMR Area",METRO25060M25060,646,667,771,1062,1275,40,Mississippi,MS,0
2018,"Hattiesburg, MS MSA",METRO25620M25620,563,649,790,1054,1117,40,Mississippi,MS,0
2018,"Jackson, MS HUD Metro FMR Area",METRO27140M27140,640,736,880,1112,1312,40,Mississippi,MS,1
2018,"Marshall County, MS HUD Metro FMR Area",METRO32820N28093,501,563,661,913,1164,40,Mississippi,MS,0
2018,"Memphis, TN-MS-AR HUD Metro FMR Area",METRO32820M32820,628,705,833,1136,1316,40,Mississippi,MS,0
2018,"Pascagoula, MS HUD Metro FMR Area",METRO25060M37700,625,644,739,1075,1302,40,Mississippi,MS,0
2018,"Simpson County, MS HUD Metro FMR Area",METRO27140N28127,496,580,666,835,923,40,Mississippi,MS,0
2018,"Tate County, MS HUD Metro FMR Area",METRO32820N28137,594,611,702,903,1105,40,Mississippi,MS,0
2018,"Tunica County, MS HUD Metro FMR Area",METRO32820N28143,614,632,726,910,1143,40,Mississippi,MS,0
2018,"Yazoo County, MS HUD Metro FMR Area",METRO27140N28163,524,529,704,883,959,40,Mississippi,MS,0
2018,"Bates County, MO HUD Metro FMR Area",METRO28140N29013,479,482,641,887,1025,40,Missouri,MO,0
2018,"Callaway County, MO HUD Metro FMR Area",METRO27620N29027,499,502,668,957,1177,40,Missouri,MO,0
2018,"Cape Girardeau, MO-IL MSA",METRO16020M16020,527,530,703,1008,1119,40,Missouri,MO,0
2018,"Columbia, MO MSA",METRO17860M17860,543,616,759,1043,1337,40,Missouri,MO,0
2018,"Dallas County, MO HUD Metro FMR Area",METRO44180N29059,486,497,657,824,1157,40,Missouri,MO,0
2018,"Jefferson City, MO HUD Metro FMR Area",METRO27620M27620,414,495,644,937,941,40,Missouri,MO,0
2018,"Joplin, MO MSA",METRO27900M27900,556,611,773,1054,1106,40,Missouri,MO,0
2018,"Kansas City, MO-KS HUD Metro FMR Area",METRO28140M28140,568,713,869,1181,1340,40,Missouri,MO,0
2018,"McDonald County, MO HUD Metro FMR Area",METRO22220N29119,467,530,641,826,891,40,Missouri,MO,0
2018,"Moniteau County, MO HUD Metro FMR Area",METRO27620N29135,409,482,641,827,994,40,Missouri,MO,0
2018,"Polk County, MO HUD Metro FMR Area",METRO44180N29167,481,489,650,945,1123,40,Missouri,MO,0
2018,"Springfield, MO HUD Metro FMR Area",METRO44180M44180,559,589,760,1105,1202,40,Missouri,MO,0
2018,"St. Joseph, MO-KS MSA",METRO41140M41140,519,576,739,953,1105,40,Missouri,MO,0
2018,"St. Louis, MO-IL HUD Metro FMR Area",METRO41180M41180,609,692,896,1187,1388,40,Missouri,MO,0
2018,"Billings, MT HUD Metro FMR Area",METRO13740M13740,597,708,936,1308,1594,40,Montana,MT,0
2018,"Golden Valley County, MT HUD Metro FMR Area",METRO13740N30037,596,707,935,1306,1591,40,Montana,MT,0
2018,"Great Falls, MT MSA",METRO24500M24500,564,568,755,1058,1304,40,Montana,MT,0
2018,"Missoula, MT MSA",METRO33540M33540,662,735,925,1346,1629,40,Montana,MT,0
2018,"Hall County, NE HUD Metro FMR Area",METRO24260N31079,491,579,770,1048,1138,40,Nebraska,NE,0
2018,"Hamilton County, NE HUD Metro FMR Area",METRO24260N31081,450,530,705,1025,1242,40,Nebraska,NE,0
2018,"Howard County, NE HUD Metro FMR Area",METRO24260N31093,417,491,653,886,891,40,Nebraska,NE,0
2018,"Lincoln, NE HUD Metro FMR Area",METRO30700M30700,566,634,830,1186,1423,40,Nebraska,NE,0
2018,"Merrick County, NE HUD Metro FMR Area",METRO24260N31121,417,560,653,950,975,40,Nebraska,NE,0
2018,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",METRO36540M36540,606,744,927,1248,1377,40,Nebraska,NE,0
2018,"Saunders County, NE HUD Metro FMR Area",METRO36540N31155,508,583,775,1125,1365,40,Nebraska,NE,0
2018,"Seward County, NE HUD Metro FMR Area",METRO30700N31159,469,551,685,984,1206,40,Nebraska,NE,0
2018,"Sioux City, IA-NE-SD HUD Metro FMR Area",METRO43580M43580,514,606,806,1011,1098,40,Nebraska,NE,0
2018,"Carson City, NV MSA",METRO16180M16180,564,682,862,1254,1518,40,Nevada,NV,0
2018,"Las Vegas-Henderson-Paradise, NV MSA",METRO29820M29820,642,784,973,1415,1705,40,Nevada,NV,0
2018,"Reno, NV MSA",METRO39900M39900,623,757,977,1421,1721,40,Nevada,NV,0
2018,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",METRO14460MM1120,1253,1421,1740,2182,2370,40,New Hampshire,NH,0
2018,"Hillsborough County, NH (part) HUD Metro FMR Area",METRO31700N33011,668,854,1048,1329,1759,40,New Hampshire,NH,0
2018,"Lawrence, MA-NH HUD Metro FMR Area",METRO14460MM4160,815,929,1187,1488,1619,40,New Hampshire,NH,0
2018,"Manchester, NH HUD Metro FMR Area",METRO31700MM4760,808,965,1218,1527,1659,40,New Hampshire,NH,0
2018,"Nashua, NH HUD Metro FMR Area",METRO31700MM5350,790,938,1239,1722,1732,40,New Hampshire,NH,0
2018,"Portsmouth-Rochester, NH HUD Metro FMR Area",METRO14460MM6450,934,940,1187,1631,1948,40,New Hampshire,NH,0
2018,"Western Rockingham County, NH HUD Metro FMR Area",METRO14460MM4760,1055,1094,1442,1834,1964,40,New Hampshire,NH,0
2018,"Atlantic City-Hammonton, NJ MSA",METRO12100M12100,890,1020,1312,1734,1985,40,New Jersey,NJ,0
2018,"Bergen-Passaic, NJ HUD Metro FMR Area",METRO35620MM0875,1246,1439,1691,2161,2562,50,New Jersey,NJ,1
2018,"Jersey City, NJ HUD Metro FMR Area",METRO35620MM3640,1201,1351,1614,2042,2198,40,New Jersey,NJ,0
2018,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",METRO35620MM5015,1040,1268,1627,2068,2474,40,New Jersey,NJ,0
2018,"Monmouth-Ocean, NJ HUD Metro FMR Area",METRO35620MM5190,932,1126,1461,1978,2259,40,New Jersey,NJ,1
2018,"Newark, NJ HUD Metro FMR Area",METRO35620MM5640,988,1082,1314,1685,1950,40,New Jersey,NJ,0
2018,"Ocean City, NJ MSA",METRO36140M36140,719,930,1127,1553,1867,40,New Jersey,NJ,0
2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",METRO37980M37980,883,1047,1266,1587,1787,50,New Jersey,NJ,1
2018,"Trenton, NJ MSA",METRO45940M45940,893,1072,1329,1733,2008,40,New Jersey,NJ,0
2018,"Vineland-Bridgeton, NJ MSA",METRO47220M47220,789,873,1155,1517,1782,40,New Jersey,NJ,0
2018,"Warren County, NJ HUD Metro FMR Area",METRO10900MM5640,872,1020,1228,1540,1813,40,New Jersey,NJ,0
2018,"Albuquerque, NM MSA",METRO10740M10740,557,707,873,1270,1513,40,New Mexico,NM,0
2018,"Farmington, NM MSA",METRO22140M22140,652,656,770,979,1049,40,New Mexico,NM,0
2018,"Las Cruces, NM MSA",METRO29740M29740,534,612,753,1095,1292,40,New Mexico,NM,0
2018,"Santa Fe, NM MSA",METRO42140M42140,774,854,1006,1334,1449,40,New Mexico,NM,0
2018,"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,700,837,1032,1294,1406,40,New York,NY,0
2018,"Binghamton, NY MSA",METRO13780M13780,558,607,781,1029,1157,40,New York,NY,0
2018,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",METRO15380M15380,641,660,799,1002,1163,40,New York,NY,0
2018,"Elmira, NY MSA",METRO21300M21300,581,640,807,1037,1099,40,New York,NY,0
2018,"Glens Falls, NY MSA",METRO24020M24020,623,737,924,1176,1340,40,New York,NY,0
2018,"Ithaca, NY MSA",METRO27060M27060,935,978,1164,1495,1898,40,New York,NY,0
2018,"Kingston, NY MSA",METRO28740M28740,737,918,1155,1479,1573,40,New York,NY,0
2018,"Nassau-Suffolk, NY HUD Metro FMR Area",METRO35620MM5380,1221,1527,1878,2428,2726,40,New York,NY,0
2018,"New York, NY HUD Metro FMR Area",METRO35620MM5600,1514,1558,1789,2280,2437,40,New York,NY,0
2018,"Poughkeepsie-Newburgh-Middletown, NY HUD Metro FMR Area",METRO35620M39100,916,1057,1321,1692,2000,40,New York,NY,0
2018,"Rochester, NY HUD Metro FMR Area",METRO40380M40380,632,741,924,1158,1258,40,New York,NY,0
2018,"Syracuse, NY MSA",METRO45060M45060,626,719,906,1166,1279,40,New York,NY,0
2018,"Utica-Rome, NY MSA",METRO46540M46540,571,600,780,978,1062,40,New York,NY,0
2018,"Watertown-Fort Drum, NY MSA",METRO48060M48060,644,759,1009,1265,1468,40,New York,NY,0
2018,"Westchester County, NY Statutory Exception Area",METRO48325M48325,1180,1384,1687,2167,2466,40,New York,NY,0
2018,"Yates County, NY HUD Metro FMR Area",METRO40380N36123,504,634,735,994,1015,40,New York,NY,0
2018,"Asheville, NC HUD Metro FMR Area",METRO11700M11700,655,660,829,1120,1460,40,North Carolina,NC,0
2018,"Brunswick County, NC HUD Metro FMR Area",METRO34820M48900,729,747,866,1118,1232,40,North Carolina,NC,0
2018,"Burlington, NC MSA",METRO15500M15500,587,601,754,1029,1142,40,North Carolina,NC,0
2018,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",METRO16740M16740,777,838,967,1310,1681,40,North Carolina,NC,1
2018,"Craven County, NC HUD Metro FMR Area",METRO35100N37049,685,689,917,1276,1500,40,North Carolina,NC,0
